"string","exped","Location","Sublocation","use","grounded","Date","Year","Month","lon_in","lat_in","time_in","empty"
"PC19A_07","Perth Canyon Autumn 2019","Perth Canyon","Perth Canyon","Yes","no",2019-04-10,2019,"04",115.157219041138,-31.9477309752255,"06:36:00","no"
"PC19A_08","Perth Canyon Autumn 2019","Perth Canyon","Perth Canyon","Yes","no",2019-04-10,2019,"04",115.208535986021,-31.9497490022331,"07:01:00","no"
"PC19A_09","Perth Canyon Autumn 2019","Perth Canyon","Perth Canyon","Yes","no",2019-04-10,2019,"04",115.242125038057,-31.9866329804062,"09:35:00","no"
"PC19A_10","Perth Canyon Autumn 2019","Perth Canyon","Perth Canyon","Yes","no",2019-04-10,2019,"04",115.243077976629,-31.9536299910396,"09:51:00","no"
"PC19A_11","Perth Canyon Autumn 2019","Perth Canyon","Perth Canyon","Yes","no",2019-04-11,2019,"04",115.030584996566,-31.9866619817912,"06:35:00","yes"
"PC19A_12","Perth Canyon Autumn 2019","Perth Canyon","Perth Canyon","Yes","no",2019-04-11,2019,"04",115.029804976657,-32.0199040230363,"06:56:00","no"
"PC19A_13","Perth Canyon Autumn 2019","Perth Canyon","Perth Canyon","Yes","no",2019-04-11,2019,"04",115.070044985041,-32.0221709925681,"09:15:00","no"
"PC19A_14","Perth Canyon Autumn 2019","Perth Canyon","Perth Canyon","Yes","no",2019-04-11,2019,"04",115.071679959073,-32.0563200395554,"09:31:00","no"
"PC19A_15","Perth Canyon Autumn 2019","Perth Canyon","Perth Canyon","Yes","no",2019-04-11,2019,"04",115.157318031415,-31.9854010082781,"12:01:00","yes"
"PC19A_16","Perth Canyon Autumn 2019","Perth Canyon","Perth Canyon","Yes","no",2019-04-11,2019,"04",115.199803970754,-32.0222180150449,"12:19:00","yes"
"PC19A_17","Perth Canyon Autumn 2019","Perth Canyon","Perth Canyon","Yes","no",2019-04-12,2019,"04",115.031441962346,-31.9472200144082,"06:41:00","no"
"PC19A_18","Perth Canyon Autumn 2019","Perth Canyon","Perth Canyon","Yes","no",2019-04-12,2019,"04",115.032678041607,-31.9121020194143,"06:57:00","no"
"PC19A_19","Perth Canyon Autumn 2019","Perth Canyon","Perth Canyon","Yes","no",2019-04-12,2019,"04",115.119975982233,-31.9132850412279,"09:26:00","no"
"PC19A_20","Perth Canyon Autumn 2019","Perth Canyon","Perth Canyon","Yes","no",2019-04-12,2019,"04",115.1597310137,-31.9136029668152,"09:48:00","no"
"RAE19P_01","Recherche Archipelago East 2019","Recherche Archipelago East","Daw Island","Yes","no",2019-01-28,2019,"01",124.185383,-33.95652,"12:45:00","no"
"RAE19P_02","Recherche Archipelago East 2019","Recherche Archipelago East","Daw Island","Yes","no",2019-01-28,2019,"01",124.215745,-33.96087,"13:19:00","no"
"RAE19P_03","Recherche Archipelago East 2019","Recherche Archipelago East","Daw Island","Yes","no",2019-01-28,2019,"01",124.200807,-33.93258,"15:58:00","no"
"RAE19P_04","Recherche Archipelago East 2019","Recherche Archipelago East","Daw Island","Yes","no",2019-01-28,2019,"01",124.176579,-33.92391,"16:16:00","no"
"RAE19P_05","Recherche Archipelago East 2019","Recherche Archipelago East","Daw Island","Yes","no",2019-01-29,2019,"01",124.26648,-33.85119,"08:03:00","no"
"RAE19P_06","Recherche Archipelago East 2019","Recherche Archipelago East","Daw Island","Yes","no",2019-01-29,2019,"01",124.310659,-33.84799,"08:36:00","no"
"RAE19P_07","Recherche Archipelago East 2019","Recherche Archipelago East","Daw Island","Yes","no",2019-01-29,2019,"01",124.221221,-33.72944,"13:10:00","no"
"RAE19P_08","Recherche Archipelago East 2019","Recherche Archipelago East","Daw Island","Yes","no",2019-01-29,2019,"01",124.169541,-33.6833,"13:39:00","no"
"RAE19P_09","Recherche Archipelago East 2019","Recherche Archipelago East","Daw Island","Yes","no",2019-01-30,2019,"01",124.385995,-33.7092,"08:47:00","no"
"RAE19P_10","Recherche Archipelago East 2019","Recherche Archipelago East","Daw Island","Yes","no",2019-01-30,2019,"01",124.389846,-33.72366,"09:06:00","no"
"RAE19P_11","Recherche Archipelago East 2019","Recherche Archipelago East","Daw Island","Yes","no",2019-01-30,2019,"01",124.358255,-33.72333,"12:11:00","yes"
"RAE19P_12","Recherche Archipelago East 2019","Recherche Archipelago East","Daw Island","Yes","no",2019-01-30,2019,"01",124.357841,-33.75495,"12:46:00","yes"
"RAE19P_13","Recherche Archipelago East 2019","Recherche Archipelago East","Daw Island","Yes","no",2019-01-31,2019,"01",124.377563,-33.80674,"08:05:00","no"
"RAE19P_14","Recherche Archipelago East 2019","Recherche Archipelago East","Daw Island","Yes","no",2019-01-31,2019,"01",124.3596,-33.78657,"08:25:00","no"
"RAE19P_15","Recherche Archipelago East 2019","Recherche Archipelago East","Daw Island","Yes","no",2019-01-31,2019,"01",124.324249,-33.80896,"11:22:00","no"
"RAE19P_16","Recherche Archipelago East 2019","Recherche Archipelago East","Daw Island","Yes","no",2019-01-31,2019,"01",124.33647,-33.79795,"11:41:00","no"
"RAE19P_17","Recherche Archipelago East 2019","Recherche Archipelago East","Daw Island","Yes","no",2019-02-01,2019,"02",124.270155,-33.8102,"08:04:00","no"
"RAE19P_18","Recherche Archipelago East 2019","Recherche Archipelago East","Daw Island","Yes","no",2019-02-01,2019,"02",124.301928,-33.8089,"08:37:00","no"
"RAE19P_19","Recherche Archipelago East 2019","Recherche Archipelago East","Daw Island","Yes","no",2019-02-01,2019,"02",124.342057,-33.8372,"11:30:00","no"
"RAE19P_20","Recherche Archipelago East 2019","Recherche Archipelago East","Daw Island","Yes","no",2019-02-01,2019,"02",124.314047,-33.82672,"11:59:00","no"
"RAE19P_21","Recherche Archipelago East 2019","Recherche Archipelago East","Daw Island","Yes","no",2019-02-02,2019,"02",124.241156,-33.89333,"08:17:00","yes"
"RAE19P_22","Recherche Archipelago East 2019","Recherche Archipelago East","Daw Island","Yes","no",2019-02-02,2019,"02",124.289427,-33.8851,"08:49:00","no"
"RAM19P_01","Recherche Archipelago Middle 2019","Recherche Archipelago Middle","Middle Island","Yes","no",2019-02-04,2019,"02",123.276366,-34.2715,"08:50:00","no"
"RAM19P_02","Recherche Archipelago Middle 2019","Recherche Archipelago Middle","Middle Island","Yes","no",2019-02-04,2019,"02",123.342598,-34.28362,"09:29:00","no"
"RAM19P_03","Recherche Archipelago Middle 2019","Recherche Archipelago Middle","Middle Island","Yes","no",2019-02-04,2019,"02",123.235828,-34.20724,"12:21:00","no"
"RAM19P_04","Recherche Archipelago Middle 2019","Recherche Archipelago Middle","Middle Island","Yes","no",2019-02-04,2019,"02",123.258402,-34.17884,"12:54:00","no"
"RAM19P_05","Recherche Archipelago Middle 2019","Recherche Archipelago Middle","Middle Island","Yes","no",2019-02-05,2019,"02",123.367418,-34.05096,"08:02:00","no"
"RAM19P_06","Recherche Archipelago Middle 2019","Recherche Archipelago Middle","Middle Island","Yes","no",2019-02-05,2019,"02",123.332794,-34.0806,"08:27:00","no"
"RAM19P_07","Recherche Archipelago Middle 2019","Recherche Archipelago Middle","Middle Island","Yes","no",2019-02-05,2019,"02",123.323089,-34.12915,"11:24:00","no"
"RAM19P_08","Recherche Archipelago Middle 2019","Recherche Archipelago Middle","Middle Island","Yes","no",2019-02-05,2019,"02",123.30832,-34.163,"11:50:00","no"
"RAM19P_09","Recherche Archipelago Middle 2019","Recherche Archipelago Middle","Middle Island","Yes","no",2019-02-06,2019,"02",123.15131,-34.21502,"08:14:00","no"
"RAM19P_10","Recherche Archipelago Middle 2019","Recherche Archipelago Middle","Middle Island","Yes","no",2019-02-06,2019,"02",123.15854,-34.25076,"08:41:00","no"
"RAM19P_11","Recherche Archipelago Middle 2019","Recherche Archipelago Middle","Middle Island","Yes","no",2019-02-06,2019,"02",123.104131,-34.18343,"11:43:00","no"
"RAM19P_12","Recherche Archipelago Middle 2019","Recherche Archipelago Middle","Middle Island","Yes","no",2019-02-06,2019,"02",123.121043,-34.15203,"12:12:00","no"
"RAM19P_13","Recherche Archipelago Middle 2019","Recherche Archipelago Middle","Middle Island","Yes","no",2019-02-07,2019,"02",123.353583333333,-34.2115,"07:05:00","no"
"RAM19P_14","Recherche Archipelago Middle 2019","Recherche Archipelago Middle","Middle Island","Yes","no",2019-02-07,2019,"02",123.37905,-34.2302666666667,"07:29:00","no"
"RAM19P_15","Recherche Archipelago Middle 2019","Recherche Archipelago Middle","Middle Island","Yes","no",2019-02-07,2019,"02",123.480616666667,-34.22905,"10:35:00","no"
"RAM19P_16","Recherche Archipelago Middle 2019","Recherche Archipelago Middle","Middle Island","Yes","no",2019-02-07,2019,"02",123.478283333333,-34.2772666666667,"11:02:00","no"
"RAM19P_17","Recherche Archipelago Middle 2019","Recherche Archipelago Middle","Salisbury Island","Yes","no",2019-02-08,2019,"02",123.594796,-34.33434,"07:17:00","no"
"RAM19P_18","Recherche Archipelago Middle 2019","Recherche Archipelago Middle","Salisbury Island","Yes","no",2019-02-08,2019,"02",123.638792,-34.32475,"07:45:00","no"
"RAM19P_19","Recherche Archipelago Middle 2019","Recherche Archipelago Middle","Salisbury Island","Yes","no",2019-02-08,2019,"02",123.601365,-34.3633,"10:41:00","no"
"RAM19P_20","Recherche Archipelago Middle 2019","Recherche Archipelago Middle","Salisbury Island","Yes","no",2019-02-08,2019,"02",123.639828,-34.36216,"11:05:00","no"
"RAM19P_21","Recherche Archipelago Middle 2019","Recherche Archipelago Middle","Salisbury Island","Yes","no",2019-02-09,2019,"02",123.530965,-34.31488,"07:41:00","yes"
"RAM19P_22","Recherche Archipelago Middle 2019","Recherche Archipelago Middle","Salisbury Island","Yes","no",2019-02-09,2019,"02",123.491107,-34.31963,"08:07:00","no"
"RAP14_01","Rapa 2014","Rapa","Rapa1","Yes","no",2014-10-18,2014,"10",-144.394322996959,-27.58449498564,"13:32:50","no"
"RAP14_02","Rapa 2014","Rapa","Rapa1","Yes","no",2014-10-19,2014,"10",-144.393566027283,-27.585021033883,"09:14:24","no"
"RAP14_03","Rapa 2014","Rapa","Rapa1","Yes","no",2014-10-19,2014,"10",-144.415546981617,-27.5708650052547,"14:45:47","no"
"RAP14_04","Rapa 2014","Rapa","Rapa1","Yes","no",2014-10-20,2014,"10",-144.28416701965,-27.6030289661139,"14:47:24","no"
"RAP14_05","Rapa 2014","Rapa","Rapa1","Yes","no",2014-10-21,2014,"10",-144.321057032793,-27.6138159725815,"08:17:00","yes"
"RAP14_06","Rapa 2014","Rapa","Rapa1","Yes","no",2014-10-21,2014,"10",-144.264237033203,-27.6451239734888,"11:10:01","no"
"RAP14_07","Rapa 2014","Rapa","Rapa1","Yes","no",2014-10-21,2014,"10",-144.319521971046,-27.6124919671565,"16:19:55","no"
"RAP14_08","Rapa 2014","Rapa","Rapa1","Yes","no",2014-10-22,2014,"10",-144.284463990479,-27.5424510240554,"08:47:39","no"
"RAP14_09","Rapa 2014","Rapa","Rapa1","Yes","no",2014-10-22,2014,"10",-144.292237032204,-27.5540509913116,"11:28:34","no"
"RAP14_10","Rapa 2014","Rapa","Rapa2","Yes","no",2014-10-23,2014,"10",-143.523387014865,-27.8988720104098,"13:59:50","no"
"RAP14_11","Rapa 2014","Rapa","Rapa1","Yes","no",2014-10-24,2014,"10",-144.285246022045,-27.5674209650605,"14:14:14","no"
"RAP14_12","Rapa 2014","Rapa","Rapa2","Yes","no",2014-10-26,2014,"10",-143.501507984474,-27.8535700030624,"08:26:56","no"
"RAP14_13","Rapa 2014","Rapa","Rapa2","Yes","no",2014-10-26,2014,"10",-143.463318021968,-27.8830939996987,"12:11:35","no"
"RAP14_14","Rapa 2014","Rapa","Rapa2","Yes","no",2014-10-26,2014,"10",-143.512503029778,-27.924429019913,"15:22:15","no"
"RAP14_15","Rapa 2014","Rapa","Rapa2","Yes","no",2014-10-27,2014,"10",-143.469953974708,-27.9214439727365,"08:27:41","no"
"RAP14_16","Rapa 2014","Rapa","Rapa1","Yes","no",2014-10-28,2014,"10",-144.418658008798,-27.6536330301314,"09:31:21","no"
"RAP14_17","Rapa 2014","Rapa","Rapa1","Yes","no",2014-10-28,2014,"10",-144.325076993554,-27.7037839684635,"12:24:38","yes"
"RAP14_18","Rapa 2014","Rapa","Rapa1","Yes","no",2014-10-29,2014,"10",-144.388573011383,-27.5254660192877,"08:47:23","yes"
"RAW19P_01","Recherche Archipelago West 2019","Recherche Archipelago West","Frederick Island","Yes","no",2019-02-12,2019,"02",122.049528,-34.08567,"07:51:00","no"
"RAW19P_02","Recherche Archipelago West 2019","Recherche Archipelago West","Frederick Island","Yes","no",2019-02-12,2019,"02",122.055856,-34.10509,"08:25:00","no"
"RAW19P_03","Recherche Archipelago West 2019","Recherche Archipelago West","Frederick Island","Yes","no",2019-02-12,2019,"02",122.01847,-34.09847,"12:02:00","no"
"RAW19P_04","Recherche Archipelago West 2019","Recherche Archipelago West","Frederick Island","Yes","no",2019-02-12,2019,"02",121.992617,-34.10051,"12:25:00","no"
"RAW19P_05","Recherche Archipelago West 2019","Recherche Archipelago West","Frederick Island","Yes","no",2019-02-13,2019,"02",121.927253,-34.07824,"07:45:00","no"
"RAW19P_06","Recherche Archipelago West 2019","Recherche Archipelago West","Frederick Island","Yes","no",2019-02-13,2019,"02",121.904011,-34.1174,"08:14:00","no"
"RAW19P_07","Recherche Archipelago West 2019","Recherche Archipelago West","Frederick Island","Yes","no",2019-02-13,2019,"02",121.847321,-34.15306,"11:32:00","no"
"RAW19P_08","Recherche Archipelago West 2019","Recherche Archipelago West","Frederick Island","Yes","no",2019-02-13,2019,"02",121.813099,-34.13273,"11:56:00","no"
"RAW19P_09","Recherche Archipelago West 2019","Recherche Archipelago West","Lucky Bay","Yes","no",2019-02-14,2019,"02",122.275647,-34.04247,"07:38:00","no"
"RAW19P_10","Recherche Archipelago West 2019","Recherche Archipelago West","Lucky Bay","Yes","no",2019-02-14,2019,"02",122.286626,-34.08228,"08:24:00","no"
"RAW19P_11","Recherche Archipelago West 2019","Recherche Archipelago West","Lucky Bay","Yes","no",2019-02-14,2019,"02",122.238778,-34.0766,"11:34:00","no"
"RAW19P_12","Recherche Archipelago West 2019","Recherche Archipelago West","Lucky Bay","Yes","no",2019-02-14,2019,"02",122.205123,-34.08193,"11:56:00","no"
"RAW19P_13","Recherche Archipelago West 2019","Recherche Archipelago West","Termination island","Yes","no",2019-02-15,2019,"02",121.976616,-34.58698,"08:50:00","no"
"RAW19P_14","Recherche Archipelago West 2019","Recherche Archipelago West","Termination island","Yes","no",2019-02-15,2019,"02",121.993201,-34.6267,"09:22:00","no"
"RAW19P_15","Recherche Archipelago West 2019","Recherche Archipelago West","Termination island","Yes","no",2019-02-15,2019,"02",122.03888,-34.63309,"13:09:00","no"
"RAW19P_16","Recherche Archipelago West 2019","Recherche Archipelago West","Termination island","Yes","no",2019-02-15,2019,"02",122.106336,-34.64121,"13:40:00","yes"
"RAW19P_17","Recherche Archipelago West 2019","Recherche Archipelago West","Frederick Island","Yes","no",2019-02-16,2019,"02",122.092552,-34.12086,"08:07:00","no"
"RAW19P_18","Recherche Archipelago West 2019","Recherche Archipelago West","Frederick Island","Yes","no",2019-02-16,2019,"02",122.127803,-34.12734,"08:44:00","yes"
"RAW19P_19","Recherche Archipelago West 2019","Recherche Archipelago West","Termination island","Yes","no",2019-02-17,2019,"02",121.88815,-34.61479,"07:23:00","no"
"RAW19P_20","Recherche Archipelago West 2019","Recherche Archipelago West","Termination island","Yes","no",2019-02-17,2019,"02",121.928928,-34.59809,"06:32:00","no"
"RAW19P_21","Recherche Archipelago West 2019","Recherche Archipelago West","Termination island","Yes","no",2019-02-17,2019,"02",121.851442,-34.62409,"10:45:00","yes"
"RAW19P_22","Recherche Archipelago West 2019","Recherche Archipelago West","Termination island","Yes","no",2019-02-17,2019,"02",121.820116,-34.65504,"11:13:00","no"
"RSP17_01","Argo 2017","Argo Terrace","Offshore","Yes","no",2017-11-16,2017,"11",118.84538,-14.68174,"05:25:00","no"
"RSP17_02","Argo 2017","Argo Terrace","Offshore","Yes","no",2017-11-16,2017,"11",118.788578,-14.66762404,"08:14:00","no"
"RSP17_03","Argo 2017","Argo Terrace","Offshore","Yes","no",2017-11-16,2017,"11",118.731596,-14.72835101,"10:56:00","no"
"RSP17_04","Argo 2017","Argo Terrace","Offshore","Yes","no",2017-11-16,2017,"11",118.849937,-14.79192398,"13:58:00","no"
"RSP17_05","Argo 2017","Argo Terrace","Offshore","Yes","no",2017-11-17,2017,"11",118.755089,-15.25923997,"05:49:00","no"
"RSP17_06","Argo 2017","Argo Terrace","Offshore","Yes","no",2017-11-17,2017,"11",118.586118,-15.335811,"09:19:00","no"
"RSP17_07","Argo 2017","Argo Terrace","Offshore","Yes","no",2017-11-17,2017,"11",118.567764,-15.50084003,"12:40:00","no"
"RSP17_08","Argo 2017","Argo Terrace","Offshore","Yes","no",2017-11-17,2017,"11",118.744042,-15.50148804,"15:48:00","no"
"RSP17_09","Argo 2017","Argo Terrace","Offshore","Yes","no",2017-11-18,2017,"11",118.0075,-15.20391667,"05:35:00","no"
"RSP17_10","Argo 2017","Argo Terrace","Offshore","Yes","no",2017-11-18,2017,"11",118.075918,-15.24527103,"08:35:00","no"
"RSP17_11","Argo 2017","Argo Terrace","Offshore","Yes","no",2017-11-18,2017,"11",117.948528,-15.35300304,"12:20:00","no"
"RSP17_12","Argo 2017","Argo Terrace","Offshore","Yes","no",2017-11-18,2017,"11",118.030825,-15.49655604,"15:38:00","no"
"RSP17_13","Rowley Shoals 2017","Rowley Shoals","Clerke","Yes","no",2017-11-19,2017,"11",119.284996,-17.18192803,"11:45:00","yes"
"RSP17_14","Rowley Shoals 2017","Rowley Shoals","Clerke","Yes","no",2017-11-19,2017,"11",119.327437,-17.16399503,"14:26:00","yes"
"RSP17_15","Rowley Shoals 2017","Rowley Shoals","Clerke","Yes","no",2017-11-20,2017,"11",119.257933,-17.20990196,"08:13:00","no"
"RSP17_16","Rowley Shoals 2017","Rowley Shoals","Clerke","Yes","no",2017-11-20,2017,"11",119.225523,-17.23197201,"10:56:00","no"
"RSP17_17","Rowley Shoals 2017","Rowley Shoals","Clerke","Yes","no",2017-11-20,2017,"11",119.195308,-17.255655,"13:35:00","no"
"RSP17_18","Rowley Shoals 2017","Rowley Shoals","Mermaid","Yes","no",2017-11-21,2017,"11",119.404912,-17.10616099,"06:42:00","yes"
"RSP17_19","Rowley Shoals 2017","Rowley Shoals","Mermaid","Yes","no",2017-11-21,2017,"11",119.442827,-17.06567899,"09:22:00","no"
"RSP17_20","Rowley Shoals 2017","Rowley Shoals","Mermaid","Yes","no",2017-11-21,2017,"11",119.483821,-17.02035201,"12:04:00","no"
"RSP17_21","Rowley Shoals 2017","Rowley Shoals","Mermaid","Yes","no",2017-11-22,2017,"11",119.5856,-16.94840896,"07:10:00","yes"
"RSP17_22","Rowley Shoals 2017","Rowley Shoals","Mermaid","Yes","no",2017-11-22,2017,"11",119.689974,-16.93964501,"10:22:00","no"
"RSP17_23","Rowley Shoals 2017","Rowley Shoals","Mermaid","Yes","no",2017-11-22,2017,"11",119.748697,-16.94835599,"13:03:00","yes"
"RSP18_01","Argo 2018","Argo Terrace","Offshore","Yes","no",2018-08-04,2018,"08",118.779132,-14.67590704,"06:40:00","no"
"RSP18_02","Argo 2018","Argo Terrace","Offshore","Yes","no",2018-08-04,2018,"08",118.798525,-14.67939198,"07:03:00","no"
"RSP18_03","Argo 2018","Argo Terrace","Offshore","Yes","no",2018-08-04,2018,"08",118.869599,-14.68366097,"10:00:00","no"
"RSP18_04","Argo 2018","Argo Terrace","Offshore","Yes","no",2018-08-04,2018,"08",118.887536,-14.68539502,"10:23:00","no"
"RSP18_05","Argo 2018","Argo Terrace","Offshore","Yes","no",2018-08-04,2018,"08",118.744148,-14.72507704,"13:54:00","no"
"RSP18_06","Argo 2018","Argo Terrace","Offshore","Yes","no",2018-08-04,2018,"08",118.756242,-14.729815,"14:12:00","no"
"RSP18_07","Argo 2018","Argo Terrace","Offshore","Yes","no",2018-08-05,2018,"08",118.8489215,-14.7975287,"06:32:00","no"
"RSP18_08","Argo 2018","Argo Terrace","Offshore","Yes","no",2018-08-05,2018,"08",118.867675,-14.80401596,"06:55:00","no"
"RSP18_09","Argo 2018","Argo Terrace","Offshore","Yes","no",2018-08-05,2018,"08",118.743163,-15.25351999,"13:17:00","no"
"RSP18_10","Argo 2018","Argo Terrace","Offshore","Yes","no",2018-08-05,2018,"08",118.767477,-15.25787196,"13:35:00","no"
"RSP18_11","Argo 2018","Argo Terrace","Offshore","Yes","no",2018-08-06,2018,"08",118.594445,-15.37051301,"06:39:00","no"
"RSP18_12","Argo 2018","Argo Terrace","Offshore","Yes","no",2018-08-06,2018,"08",118.615137,-15.37270403,"07:00:00","no"
"RSP18_13","Argo 2018","Argo Terrace","Offshore","Yes","no",2018-08-06,2018,"08",118.703825,-15.46280203,"10:45:00","no"
"RSP18_14","Argo 2018","Argo Terrace","Offshore","Yes","no",2018-08-06,2018,"08",118.723117,-15.46106396,"11:03:00","no"
"RSP18_15","Argo 2018","Argo Terrace","Offshore","Yes","no",2018-08-06,2018,"08",118.570546,-15.511665,"14:19:00","no"
"RSP18_16","Argo 2018","Argo Terrace","Offshore","Yes","no",2018-08-06,2018,"08",118.586562,-15.51176098,"14:38:00","no"
"RSP18_17","Argo 2018","Argo Terrace","Offshore","Yes","no",2018-08-07,2018,"08",118.008669,-15.19942001,"06:33:00","no"
"RSP18_18","Argo 2018","Argo Terrace","Offshore","Yes","no",2018-08-07,2018,"08",118.027441,-15.20021704,"06:51:00","no"
"RSP18_19","Argo 2018","Argo Terrace","Offshore","Yes","no",2018-08-07,2018,"08",118.068658,-15.24893903,"09:58:00","no"
"RSP18_20","Argo 2018","Argo Terrace","Offshore","Yes","no",2018-08-07,2018,"08",118.085631,-15.24932904,"10:19:00","no"
"RSP18_21","Argo 2018","Argo Terrace","Offshore","Yes","no",2018-08-07,2018,"08",117.943621,-15.35626402,"13:53:00","no"
"RSP18_22","Argo 2018","Argo Terrace","Offshore","Yes","no",2018-08-07,2018,"08",117.967011,-15.35458999,"14:13:00","no"
"RSP18_23","Argo 2018","Argo Terrace","Offshore","Yes","no",2018-08-08,2018,"08",118.021638,-15.48817297,"07:36:00","no"
"RSP18_24","Argo 2018","Argo Terrace","Offshore","Yes","no",2018-08-08,2018,"08",118.0422965,-15.487625,"07:58:00","no"
"RSP18_25","Argo 2018","Argo Terrace","Offshore","Yes","no",2018-08-08,2018,"08",118.042151,-15.80435797,"12:43:00","no"
"RSP18_26","Argo 2018","Argo Terrace","Offshore","Yes","no",2018-08-08,2018,"08",118.0662,-15.80934,"13:02:00","no"
"RSP18_27","Argo 2018","Argo Terrace","Offshore","Yes","no",2018-08-09,2018,"08",118.475774,-15.93726503,"06:34:00","no"
"RSP18_28","Argo 2018","Argo Terrace","Offshore","Yes","no",2018-08-09,2018,"08",118.501063,-15.93734901,"06:59:00","no"
"RSP18_29","Argo 2018","Argo Terrace","Offshore","Yes","no",2018-08-09,2018,"08",118.636395,-15.99497703,"10:15:00","no"
"RSP18_30","Argo 2018","Argo Terrace","Offshore","Yes","no",2018-08-09,2018,"08",118.66157,-15.99625602,"10:33:00","no"
"RSP18_31","Argo 2018","Argo Terrace","Offshore","Yes","no",2018-08-09,2018,"08",118.802262,-16.03323899,"13:54:00","no"
"RSP18_32","Argo 2018","Argo Terrace","Offshore","Yes","no",2018-08-09,2018,"08",118.822245,-16.03467397,"14:12:00","no"
"RSP18_33","Argo 2018","Argo Terrace","Offshore","Yes","no",2018-08-10,2018,"08",118.78256,-16.227515,"06:26:00","no"
"RSP18_34","Argo 2018","Argo Terrace","Offshore","Yes","no",2018-08-10,2018,"08",118.808082,-16.22631798,"06:44:00","no"
"RSP18_35","Argo 2018","Argo Terrace","Offshore","Yes","no",2018-08-10,2018,"08",118.70867,-16.20229402,"10:02:00","no"
"RSP18_36","Argo 2018","Argo Terrace","Offshore","Yes","no",2018-08-10,2018,"08",118.734897,-16.199865,"10:18:00","no"
"RVG16_01","Revillagigedo 2016","Revillagigedo","Socorro Island","Yes","no",2016-03-30,2016,"03",-110.85815,18.76411,"06:50:00","no"
"RVG16_02","Revillagigedo 2016","Revillagigedo","Socorro Island","Yes","no",2016-03-30,2016,"03",-110.87891,18.79597,"11:58:00","no"
"RVG16_03","Revillagigedo 2016","Revillagigedo","Socorro Island","Yes","no",2016-03-31,2016,"03",-110.88251,18.74095,"06:56:00","no"
"RVG16_04","Revillagigedo 2016","Revillagigedo","Socorro Island","Yes","no",2016-03-31,2016,"03",-110.8894,18.70979,"09:57:00","no"
"RVG16_05","Revillagigedo 2016","Revillagigedo","Socorro Island","Yes","no",2016-04-01,2016,"04",-111.08069,18.76968,"08:43:00","no"
"RVG16_06","Revillagigedo 2016","Revillagigedo","Socorro Island","Yes","no",2016-04-01,2016,"04",-111.06984,18.74965,"11:29:00","no"
"RVG16_07","Revillagigedo 2016","Revillagigedo","Socorro Island","Yes","no",2016-04-02,2016,"04",-110.89867,18.82794,"06:58:00","no"
"RVG16_08","Revillagigedo 2016","Revillagigedo","Socorro Island","Yes","no",2016-04-02,2016,"04",-110.88889,18.81122,"10:07:00","no"
"RVG16_09","Revillagigedo 2016","Revillagigedo","Socorro Island","Yes","no",2016-04-03,2016,"04",-110.92129,18.84766,"07:18:00","no"
"RVG16_10","Revillagigedo 2016","Revillagigedo","Socorro Island","Yes","no",2016-04-03,2016,"04",-110.90573,18.85314,"09:55:00","no"
"RVG16_11","Revillagigedo 2016","Revillagigedo","Roca Partida","Yes","no",2016-04-04,2016,"04",-112.10721,19.02156,"07:29:00","no"
"RVG16_12","Revillagigedo 2016","Revillagigedo","Roca Partida","Yes","no",2016-04-04,2016,"04",-112.12285,19.00206,"10:08:00","no"
"RVG16_13","Revillagigedo 2016","Revillagigedo","Roca Partida","Yes","no",2016-04-05,2016,"04",-112.05472,18.96803,"06:53:00","no"
"RVG16_14","Revillagigedo 2016","Revillagigedo","Roca Partida","Yes","no",2016-04-05,2016,"04",-112.07798,18.95576,"09:57:00","no"
"RVG16_15","Revillagigedo 2016","Revillagigedo","San Benedicto Island","Yes","no",2016-04-06,2016,"04",-110.81838,19.25873,"07:35:00","no"
"RVG16_16","Revillagigedo 2016","Revillagigedo","San Benedicto Island","Yes","no",2016-04-07,2016,"04",-110.84889,19.329,"06:56:00","no"
"RVG16_17","Revillagigedo 2016","Revillagigedo","San Benedicto Island","Yes","no",2016-04-07,2016,"04",-110.85969,19.29405,"09:46:00","no"
"RVG16_18","Revillagigedo 2016","Revillagigedo","San Benedicto Island","Yes","no",2016-04-08,2016,"04",-110.77883,19.35655,"07:06:00","no"
"RVG16_19","Revillagigedo 2016","Revillagigedo","San Benedicto Island","Yes","no",2016-04-08,2016,"04",-110.75128,19.33024,"09:49:00","no"
"RVG16_20","Revillagigedo 2016","Revillagigedo","San Benedicto Island","Yes","no",2016-04-09,2016,"04",-110.76837,19.28226,"06:51:00","no"
"RVG16_21","Revillagigedo 2016","Revillagigedo","San Benedicto Island","Yes","no",2016-04-09,2016,"04",-110.78477,19.26543,"10:24:00","no"
"RVG16_22","Revillagigedo 2016","Revillagigedo","San Benedicto Island","Yes","no",2016-04-10,2016,"04",-110.84375,19.276012,"07:04:00","no"
"RVG16_23","Revillagigedo 2016","Revillagigedo","San Benedicto Island","Yes","no",2016-04-10,2016,"04",-110.8328,19.26901,"09:46:00","no"
"RVG16_24","Revillagigedo 2016","Revillagigedo","San Benedicto Island","Yes","no",2016-04-11,2016,"04",-110.79491,19.36959,"07:17:00","no"
"RVG16_25","Revillagigedo 2016","Revillagigedo","San Benedicto Island","Yes","no",2016-04-11,2016,"04",-110.82578,19.3582,"10:22:00","no"
